product_key;product_number;product_name;Prd_segment;category;subcategory;total_sales;total_quantity;total_customers;lifespan;recency;avg_order_revenue;avg_monthly_revenue
166;CA-1098;AWC Logo Cap;Low-Performer;Clothing;Caps;19710;2190;2132;13;152;9;1516
162;BK-T79Y-46;Touring-1000 Yellow- 46;High-Performer;Bikes;Touring Bikes;410048;172;170;11;153;2384;37277
288;TI-T723;Touring Tire;Low-Performer;Accessories;Tires and Tubes;27115;935;920;13;152;29;2085
291;TT-T092;Touring Tire Tube;Mid-Range;Accessories;Tires and Tubes;7435;1487;1410;13;152;5;571
162;BK-T79Y-46;Touring-1000 Yellow- 46;High-Performer;Bikes;Touring Bikes;410048;172;170;11;153;2384;37277
245;HL-U509-B;Sport-100 Helmet- Blue;High-Performer;Accessories;Helmets;74375;2125;2049;13;152;35;5721
153;BK-T18Y-62;Touring-3000 Yellow- 62;Low-Performer;Bikes;Touring Bikes;37100;50;50;11;153;742;3372
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
105;BC-R205;Road Bottle Cage;Low-Performer;Accessories;Bottles and Cages;15399;1711;1699;13;152;9;1184
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
157;BK-T44U-60;Touring-2000 Blue- 60;High-Performer;Bikes;Touring Bikes;98415;81;81;12;153;1215;8201
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
158;BK-T79U-46;Touring-1000 Blue- 46;High-Performer;Bikes;Touring Bikes;421968;177;177;12;153;2384;35164
162;BK-T79Y-46;Touring-1000 Yellow- 46;High-Performer;Bikes;Touring Bikes;410048;172;170;11;153;2384;37277
166;CA-1098;AWC Logo Cap;Low-Performer;Clothing;Caps;19710;2190;2132;13;152;9;1516
289;TT-M928;Mountain Tire Tube;Low-Performer;Accessories;Tires and Tubes;15465;3093;2958;13;152;5;1189
282;TI-M267;LL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;21550;862;828;12;152;25;1795
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
289;TT-M928;Mountain Tire Tube;Low-Performer;Accessories;Tires and Tubes;15465;3093;2958;13;152;5;1189
282;TI-M267;LL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;21550;862;828;12;152;25;1795
245;HL-U509-B;Sport-100 Helmet- Blue;High-Performer;Accessories;Helmets;74375;2125;2049;13;152;35;5721
286;TI-R628;ML Road Tire;Low-Performer;Accessories;Tires and Tubes;23125;925;890;13;152;25;1778
233;GL-H102-L;Half-Finger Gloves- L;Low-Performer;Clothing;Gloves;10632;443;437;13;152;24;817
286;TI-R628;ML Road Tire;Low-Performer;Accessories;Tires and Tubes;23125;925;890;13;152;25;1778
290;TT-R982;Road Tire Tube;Mid-Range;Accessories;Tires and Tubes;9500;2375;2225;13;152;4;730
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
278;SJ-0194-X;Short-Sleeve Classic Jersey- XL;Low-Performer;Clothing;Jerseys;22086;409;405;12;152;54;1840
285;TI-R092;LL Road Tire;Low-Performer;Accessories;Tires and Tubes;21903;1043;1029;13;152;21;1684
290;TT-R982;Road Tire Tube;Mid-Range;Accessories;Tires and Tubes;9500;2375;2225;13;152;4;730
277;SJ-0194-S;Short-Sleeve Classic Jersey- S;Low-Performer;Clothing;Jerseys;21924;406;402;13;152;54;1686
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
245;HL-U509-B;Sport-100 Helmet- Blue;High-Performer;Accessories;Helmets;74375;2125;2049;13;152;35;5721
284;TI-M823;HL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;48860;1396;1395;13;152;35;3758
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
105;BC-R205;Road Bottle Cage;Low-Performer;Accessories;Bottles and Cages;15399;1711;1699;13;152;9;1184
247;HY-1023-70;Hydration Pack - 70 oz.;Low-Performer;Accessories;Hydration Packs;40315;733;719;13;152;55;3101
279;SO-R809-L;Racing Socks- L;Mid-Range;Clothing;Socks;2430;270;269;13;152;9;186
120;BK-M68B-38;Mountain-200 Black- 38;High-Performer;Bikes;Mountain Bikes;1292559;581;564;24;153;2224;53856
104;BC-M005;Mountain Bottle Cage;Low-Performer;Accessories;Bottles and Cages;20340;2034;2004;13;152;10;1564
244;HL-U509;Sport-100 Helmet- Black;High-Performer;Accessories;Helmets;72975;2085;2024;13;152;35;5613
120;BK-M68B-38;Mountain-200 Black- 38;High-Performer;Bikes;Mountain Bikes;1292559;581;564;24;153;2224;53856
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
125;BK-M68S-46;Mountain-200 Silver- 46;High-Performer;Bikes;Mountain Bikes;1298709;579;566;23;153;2243;56465
123;BK-M68S-38;Mountain-200 Silver- 38;High-Performer;Bikes;Mountain Bikes;1339394;596;583;23;153;2247;58234
292;VE-C304-L;Classic Vest- L;Low-Performer;Clothing;Vests;12480;195;195;12;152;64;1040
174;FE-6654;Fender Set - Mountain;Low-Performer;Accessories;Fenders;46662;2121;2110;13;152;22;3589
120;BK-M68B-38;Mountain-200 Black- 38;High-Performer;Bikes;Mountain Bikes;1292559;581;564;24;153;2224;53856
104;BC-M005;Mountain Bottle Cage;Low-Performer;Accessories;Bottles and Cages;20340;2034;2004;13;152;10;1564
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
166;CA-1098;AWC Logo Cap;Low-Performer;Clothing;Caps;19710;2190;2132;13;152;9;1516
122;BK-M68B-46;Mountain-200 Black- 46;High-Performer;Bikes;Mountain Bikes;1373454;620;600;24;153;2215;57227
174;FE-6654;Fender Set - Mountain;Low-Performer;Accessories;Fenders;46662;2121;2110;13;152;22;3589
137;BK-R79Y-44;Road-350-W Yellow- 44;High-Performer;Bikes;Road Bikes;367416;216;216;11;153;1701;33401
286;TI-R628;ML Road Tire;Low-Performer;Accessories;Tires and Tubes;23125;925;890;13;152;25;1778
249;LJ-0192-M;Long-Sleeve Logo Jersey- M;Low-Performer;Clothing;Jerseys;22100;442;436;13;152;50;1700
245;HL-U509-B;Sport-100 Helmet- Blue;High-Performer;Accessories;Helmets;74375;2125;2049;13;152;35;5721
285;TI-R092;LL Road Tire;Low-Performer;Accessories;Tires and Tubes;21903;1043;1029;13;152;21;1684
290;TT-R982;Road Tire Tube;Mid-Range;Accessories;Tires and Tubes;9500;2375;2225;13;152;4;730
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
285;TI-R092;LL Road Tire;Low-Performer;Accessories;Tires and Tubes;21903;1043;1029;13;152;21;1684
166;CA-1098;AWC Logo Cap;Low-Performer;Clothing;Caps;19710;2190;2132;13;152;9;1516
285;TI-R092;LL Road Tire;Low-Performer;Accessories;Tires and Tubes;21903;1043;1029;13;152;21;1684
166;CA-1098;AWC Logo Cap;Low-Performer;Clothing;Caps;19710;2190;2132;13;152;9;1516
285;TI-R092;LL Road Tire;Low-Performer;Accessories;Tires and Tubes;21903;1043;1029;13;152;21;1684
290;TT-R982;Road Tire Tube;Mid-Range;Accessories;Tires and Tubes;9500;2375;2225;13;152;4;730
287;TI-R982;HL Road Tire;Low-Performer;Accessories;Tires and Tubes;28314;858;820;13;152;33;2178
234;GL-H102-M;Half-Finger Gloves- M;Low-Performer;Clothing;Gloves;11976;499;488;13;152;24;921
245;HL-U509-B;Sport-100 Helmet- Blue;High-Performer;Accessories;Helmets;74375;2125;2049;13;152;35;5721
282;TI-M267;LL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;21550;862;828;12;152;25;1795
282;TI-M267;LL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;21550;862;828;12;152;25;1795
289;TT-M928;Mountain Tire Tube;Low-Performer;Accessories;Tires and Tubes;15465;3093;2958;13;152;5;1189
281;ST-1401;All-Purpose Bike Stand;Low-Performer;Accessories;Bike Stands;39591;249;243;13;152;159;3045
282;TI-M267;LL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;21550;862;828;12;152;25;1795
289;TT-M928;Mountain Tire Tube;Low-Performer;Accessories;Tires and Tubes;15465;3093;2958;13;152;5;1189
260;RA-H123;Hitch Rack - 4-Bike;Low-Performer;Accessories;Bike Racks;39240;327;324;12;152;120;3270
287;TI-R982;HL Road Tire;Low-Performer;Accessories;Tires and Tubes;28314;858;820;13;152;33;2178
290;TT-R982;Road Tire Tube;Mid-Range;Accessories;Tires and Tubes;9500;2375;2225;13;152;4;730
244;HL-U509;Sport-100 Helmet- Black;High-Performer;Accessories;Helmets;72975;2085;2024;13;152;35;5613
104;BC-M005;Mountain Bottle Cage;Low-Performer;Accessories;Bottles and Cages;20340;2034;2004;13;152;10;1564
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
273;SH-W890-M;Women's Mountain Shorts- M;Low-Performer;Clothing;Shorts;24640;352;352;12;152;70;2053
233;GL-H102-L;Half-Finger Gloves- L;Low-Performer;Clothing;Gloves;10632;443;437;13;152;24;817
272;SH-W890-L;Women's Mountain Shorts- L;Low-Performer;Clothing;Shorts;25410;363;363;12;152;70;2117
166;CA-1098;AWC Logo Cap;Low-Performer;Clothing;Caps;19710;2190;2132;13;152;9;1516
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
104;BC-M005;Mountain Bottle Cage;Low-Performer;Accessories;Bottles and Cages;20340;2034;2004;13;152;10;1564
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
274;SH-W890-S;Women's Mountain Shorts- S;Low-Performer;Clothing;Shorts;21280;304;304;12;152;70;1773
279;SO-R809-L;Racing Socks- L;Mid-Range;Clothing;Socks;2430;270;269;13;152;9;186
248;LJ-0192-L;Long-Sleeve Logo Jersey- L;Low-Performer;Clothing;Jerseys;22650;453;449;13;152;50;1742
272;SH-W890-L;Women's Mountain Shorts- L;Low-Performer;Clothing;Shorts;25410;363;363;12;152;70;2117
277;SJ-0194-S;Short-Sleeve Classic Jersey- S;Low-Performer;Clothing;Jerseys;21924;406;402;13;152;54;1686
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
293;VE-C304-M;Classic Vest- M;Low-Performer;Clothing;Vests;12736;199;199;12;152;64;1061
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
244;HL-U509;Sport-100 Helmet- Black;High-Performer;Accessories;Helmets;72975;2085;2024;13;152;35;5613
233;GL-H102-L;Half-Finger Gloves- L;Low-Performer;Clothing;Gloves;10632;443;437;13;152;24;817
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
245;HL-U509-B;Sport-100 Helmet- Blue;High-Performer;Accessories;Helmets;74375;2125;2049;13;152;35;5721
285;TI-R092;LL Road Tire;Low-Performer;Accessories;Tires and Tubes;21903;1043;1029;13;152;21;1684
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
290;TT-R982;Road Tire Tube;Mid-Range;Accessories;Tires and Tubes;9500;2375;2225;13;152;4;730
285;TI-R092;LL Road Tire;Low-Performer;Accessories;Tires and Tubes;21903;1043;1029;13;152;21;1684
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
288;TI-T723;Touring Tire;Low-Performer;Accessories;Tires and Tubes;27115;935;920;13;152;29;2085
291;TT-T092;Touring Tire Tube;Mid-Range;Accessories;Tires and Tubes;7435;1487;1410;13;152;5;571
245;HL-U509-B;Sport-100 Helmet- Blue;High-Performer;Accessories;Helmets;74375;2125;2049;13;152;35;5721
291;TT-T092;Touring Tire Tube;Mid-Range;Accessories;Tires and Tubes;7435;1487;1410;13;152;5;571
290;TT-R982;Road Tire Tube;Mid-Range;Accessories;Tires and Tubes;9500;2375;2225;13;152;4;730
290;TT-R982;Road Tire Tube;Mid-Range;Accessories;Tires and Tubes;9500;2375;2225;13;152;4;730
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
291;TT-T092;Touring Tire Tube;Mid-Range;Accessories;Tires and Tubes;7435;1487;1410;13;152;5;571
244;HL-U509;Sport-100 Helmet- Black;High-Performer;Accessories;Helmets;72975;2085;2024;13;152;35;5613
291;TT-T092;Touring Tire Tube;Mid-Range;Accessories;Tires and Tubes;7435;1487;1410;13;152;5;571
288;TI-T723;Touring Tire;Low-Performer;Accessories;Tires and Tubes;27115;935;920;13;152;29;2085
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
291;TT-T092;Touring Tire Tube;Mid-Range;Accessories;Tires and Tubes;7435;1487;1410;13;152;5;571
247;HY-1023-70;Hydration Pack - 70 oz.;Low-Performer;Accessories;Hydration Packs;40315;733;719;13;152;55;3101
284;TI-M823;HL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;48860;1396;1395;13;152;35;3758
289;TT-M928;Mountain Tire Tube;Low-Performer;Accessories;Tires and Tubes;15465;3093;2958;13;152;5;1189
245;HL-U509-B;Sport-100 Helmet- Blue;High-Performer;Accessories;Helmets;74375;2125;2049;13;152;35;5721
166;CA-1098;AWC Logo Cap;Low-Performer;Clothing;Caps;19710;2190;2132;13;152;9;1516
250;LJ-0192-S;Long-Sleeve Logo Jersey- S;Low-Performer;Clothing;Jerseys;21450;429;426;12;152;50;1787
117;BK-M38S-40;Mountain-400-W Silver- 40;High-Performer;Bikes;Mountain Bikes;98432;128;128;12;153;769;8202
273;SH-W890-M;Women's Mountain Shorts- M;Low-Performer;Clothing;Shorts;24640;352;352;12;152;70;2053
250;LJ-0192-S;Long-Sleeve Logo Jersey- S;Low-Performer;Clothing;Jerseys;21450;429;426;12;152;50;1787
234;GL-H102-M;Half-Finger Gloves- M;Low-Performer;Clothing;Gloves;11976;499;488;13;152;24;921
121;BK-M68B-42;Mountain-200 Black- 42;High-Performer;Bikes;Mountain Bikes;1363128;614;604;23;153;2220;59266
104;BC-M005;Mountain Bottle Cage;Low-Performer;Accessories;Bottles and Cages;20340;2034;2004;13;152;10;1564
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
166;CA-1098;AWC Logo Cap;Low-Performer;Clothing;Caps;19710;2190;2132;13;152;9;1516
125;BK-M68S-46;Mountain-200 Silver- 46;High-Performer;Bikes;Mountain Bikes;1298709;579;566;23;153;2243;56465
174;FE-6654;Fender Set - Mountain;Low-Performer;Accessories;Fenders;46662;2121;2110;13;152;22;3589
247;HY-1023-70;Hydration Pack - 70 oz.;Low-Performer;Accessories;Hydration Packs;40315;733;719;13;152;55;3101
168;CL-9009;Bike Wash - Dissolver;Mid-Range;Accessories;Cleaners;7272;909;875;12;152;8;606
281;ST-1401;All-Purpose Bike Stand;Low-Performer;Accessories;Bike Stands;39591;249;243;13;152;159;3045
121;BK-M68B-42;Mountain-200 Black- 42;High-Performer;Bikes;Mountain Bikes;1363128;614;604;23;153;2220;59266
159;BK-T79U-50;Touring-1000 Blue- 50;High-Performer;Bikes;Touring Bikes;357600;150;150;12;153;2384;29800
121;BK-M68B-42;Mountain-200 Black- 42;High-Performer;Bikes;Mountain Bikes;1363128;614;604;23;153;2220;59266
121;BK-M68B-42;Mountain-200 Black- 42;High-Performer;Bikes;Mountain Bikes;1363128;614;604;23;153;2220;59266
284;TI-M823;HL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;48860;1396;1395;13;152;35;3758
174;FE-6654;Fender Set - Mountain;Low-Performer;Accessories;Fenders;46662;2121;2110;13;152;22;3589
294;VE-C304-S;Classic Vest- S;Low-Performer;Clothing;Vests;10944;171;168;13;152;64;841
133;BK-R64Y-44;Road-550-W Yellow- 44;High-Performer;Bikes;Road Bikes;312200;287;286;23;153;1087;13573
286;TI-R628;ML Road Tire;Low-Performer;Accessories;Tires and Tubes;23125;925;890;13;152;25;1778
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
138;BK-R79Y-48;Road-350-W Yellow- 48;High-Performer;Bikes;Road Bikes;394632;232;232;12;153;1701;32886
245;HL-U509-B;Sport-100 Helmet- Blue;High-Performer;Accessories;Helmets;74375;2125;2049;13;152;35;5721
135;BK-R79Y-40;Road-350-W Yellow- 40;High-Performer;Bikes;Road Bikes;418446;246;246;12;153;1701;34870
136;BK-R79Y-42;Road-350-W Yellow- 42;High-Performer;Bikes;Road Bikes;399735;235;235;12;153;1701;33311
290;TT-R982;Road Tire Tube;Mid-Range;Accessories;Tires and Tubes;9500;2375;2225;13;152;4;730
286;TI-R628;ML Road Tire;Low-Performer;Accessories;Tires and Tubes;23125;925;890;13;152;25;1778
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
281;ST-1401;All-Purpose Bike Stand;Low-Performer;Accessories;Bike Stands;39591;249;243;13;152;159;3045
129;BK-R19B-58;Road-750 Black- 58;High-Performer;Bikes;Road Bikes;180360;334;334;12;153;540;15030
128;BK-R19B-52;Road-750 Black- 52;High-Performer;Bikes;Road Bikes;208440;386;386;12;153;540;17370
140;BK-R89B-48;Road-250 Black- 48;High-Performer;Bikes;Road Bikes;691213;298;289;23;153;2319;30052
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
105;BC-R205;Road Bottle Cage;Low-Performer;Accessories;Bottles and Cages;15399;1711;1699;13;152;9;1184
234;GL-H102-M;Half-Finger Gloves- M;Low-Performer;Clothing;Gloves;11976;499;488;13;152;24;921
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
124;BK-M68S-42;Mountain-200 Silver- 42;High-Performer;Bikes;Mountain Bikes;1257368;560;547;24;153;2245;52390
163;BK-T79Y-50;Touring-1000 Yellow- 50;High-Performer;Bikes;Touring Bikes;359984;151;150;12;153;2384;29998
244;HL-U509;Sport-100 Helmet- Black;High-Performer;Accessories;Helmets;72975;2085;2024;13;152;35;5613
166;CA-1098;AWC Logo Cap;Low-Performer;Clothing;Caps;19710;2190;2132;13;152;9;1516
147;BK-T18U-58;Touring-3000 Blue- 58;Low-Performer;Bikes;Touring Bikes;42294;57;57;11;153;742;3844
159;BK-T79U-50;Touring-1000 Blue- 50;High-Performer;Bikes;Touring Bikes;357600;150;150;12;153;2384;29800
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
126;BK-R19B-44;Road-750 Black- 44;High-Performer;Bikes;Road Bikes;194400;360;360;12;153;540;16200
105;BC-R205;Road Bottle Cage;Low-Performer;Accessories;Bottles and Cages;15399;1711;1699;13;152;9;1184
168;CL-9009;Bike Wash - Dissolver;Mid-Range;Accessories;Cleaners;7272;909;875;12;152;8;606
134;BK-R64Y-48;Road-550-W Yellow- 48;High-Performer;Bikes;Road Bikes;283680;261;258;22;153;1086;12894
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
130;BK-R64Y-38;Road-550-W Yellow- 38;High-Performer;Bikes;Road Bikes;293760;270;267;24;153;1088;12240
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
134;BK-R64Y-48;Road-550-W Yellow- 48;High-Performer;Bikes;Road Bikes;283680;261;258;22;153;1086;12894
251;LJ-0192-X;Long-Sleeve Logo Jersey- XL;Low-Performer;Clothing;Jerseys;20700;414;409;12;152;50;1725
131;BK-R64Y-40;Road-550-W Yellow- 40;High-Performer;Bikes;Road Bikes;289880;266;264;23;153;1089;12603
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
130;BK-R64Y-38;Road-550-W Yellow- 38;High-Performer;Bikes;Road Bikes;293760;270;267;24;153;1088;12240
275;SJ-0194-L;Short-Sleeve Classic Jersey- L;Low-Performer;Clothing;Jerseys;20196;374;372;13;152;54;1553
134;BK-R64Y-48;Road-550-W Yellow- 48;High-Performer;Bikes;Road Bikes;283680;261;258;22;153;1086;12894
245;HL-U509-B;Sport-100 Helmet- Blue;High-Performer;Accessories;Helmets;74375;2125;2049;13;152;35;5721
126;BK-R19B-44;Road-750 Black- 44;High-Performer;Bikes;Road Bikes;194400;360;360;12;153;540;16200
127;BK-R19B-48;Road-750 Black- 48;High-Performer;Bikes;Road Bikes;196020;363;363;12;153;540;16335
285;TI-R092;LL Road Tire;Low-Performer;Accessories;Tires and Tubes;21903;1043;1029;13;152;21;1684
290;TT-R982;Road Tire Tube;Mid-Range;Accessories;Tires and Tubes;9500;2375;2225;13;152;4;730
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
126;BK-R19B-44;Road-750 Black- 44;High-Performer;Bikes;Road Bikes;194400;360;360;12;153;540;16200
294;VE-C304-S;Classic Vest- S;Low-Performer;Clothing;Vests;10944;171;168;13;152;64;841
161;BK-T79U-60;Touring-1000 Blue- 60;High-Performer;Bikes;Touring Bikes;350448;147;147;12;153;2384;29204
280;SO-R809-M;Racing Socks- M;Mid-Range;Clothing;Socks;2682;298;295;12;152;9;223
146;BK-T18U-54;Touring-3000 Blue- 54;Low-Performer;Bikes;Touring Bikes;40810;55;55;12;153;742;3400
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
164;BK-T79Y-54;Touring-1000 Yellow- 54;High-Performer;Bikes;Touring Bikes;376672;158;158;11;153;2384;34242
168;CL-9009;Bike Wash - Dissolver;Mid-Range;Accessories;Cleaners;7272;909;875;12;152;8;606
251;LJ-0192-X;Long-Sleeve Logo Jersey- XL;Low-Performer;Clothing;Jerseys;20700;414;409;12;152;50;1725
286;TI-R628;ML Road Tire;Low-Performer;Accessories;Tires and Tubes;23125;925;890;13;152;25;1778
290;TT-R982;Road Tire Tube;Mid-Range;Accessories;Tires and Tubes;9500;2375;2225;13;152;4;730
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
286;TI-R628;ML Road Tire;Low-Performer;Accessories;Tires and Tubes;23125;925;890;13;152;25;1778
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
260;RA-H123;Hitch Rack - 4-Bike;Low-Performer;Accessories;Bike Racks;39240;327;324;12;152;120;3270
289;TT-M928;Mountain Tire Tube;Low-Performer;Accessories;Tires and Tubes;15465;3093;2958;13;152;5;1189
